date	LDA	TOT	COT
20110819	0.17960665461618672	0.3594541611183159	0.13528889970049687
20110820	1.1369921947758617	1.6894295080278656	1.065166756450891
20110821	0.04792972717954416	0.14761350644563118	0.049902045826971456
20110822	0.5561354500140819	0.8731926351651604	0.5170888676772603
20110823	0.2787650043293811	0.4356156717074715	0.34724164570677024
20110824	0.3434953725457054	0.43679217029073264	0.27881159454285703
20110825	0.1591351921310586	0.34739264222634686	0.11176867456819084
20110826	0.5912239996199601	1.265589680941853	0.4829932446638948
20110827	0.4041223678477951	0.5977944140001984	0.41420464345387914
20110828	0.35223633086176276	0.5828501505166087	0.3199371758707205
20110829	0.052428311462456	0.19555709269907284	0.04503956531280354
20110830	0.44956488146732326	0.7102848622037501	0.36211797095168424
20110831	0.31688528825509454	0.5372308616438318	0.30121626641800237
20110901	0.16596639312736586	0.42025781049971117	0.11623304808595238
20110902	0.19846662584059918	0.46050202710639276	0.16240749844515895
20110903	0.4514427269004392	0.7203367190536666	0.3744892281187251
20110904	0.059652864408113515	0.13010191507105526	0.037582262436536826
20110905	0.337325896974337	0.7952572229648374	0.27485011622980265
20110906	0.44545532194507353	0.886374432629103	0.38029838400270277
20110907	0.19273270008840707	0.45115017243972283	0.15293959702539947
20110908	0.1542672573978804	0.3946823062973838	0.1144376230593662
20110909	0.6490568646723576	1.1359451269184389	0.5935906024254921
20110910	0.22338977605872312	0.8050392754909361	0.1219211802405909
20110911	0.4957975272858527	0.7337978095471949	0.5821629593686762
20110912	0.188833960242009	0.7374903079533681	0.19736488549569667
20110913	0.7811325610411836	1.0986217612486109	0.6641026626260419
20110914	0.2546843562125672	0.5838148745528581	0.21895339871500488
20110915	0.28848542007081374	0.5445466084664563	0.17648801525422803
20110916	0.1477562729619079	0.4679731835141585	0.16598116959059842
20110917	0.19311758704586063	0.4118987533502686	0.1575856903907312
20110918	0.04400345559044498	0.17108287339257444	0.03581825003145658
20110919	0.19976011975817787	0.695661879898595	0.0742903226561858
20110920	0.5397615645043079	1.304794802344488	0.2552051398652404
20110921	0.28816101506667885	0.6443922729911342	0.1697557088803235
20110922	0.756429568629145	1.5776313540073195	0.48659141390241556
20110923	0.11858584886135391	0.30457191356955254	0.1045086386556101
20110924	0.19024720550906027	0.6119838273716981	0.19869825737338231
20110925	0.40884609402361743	0.927663611675821	0.39466072911885103
20110926	0.08971036802497936	0.2031942040151784	0.07359005552630075
20110927	0.19615268865598204	0.4176720516178595	0.11626163485194906
20110928	0.25366062158199265	0.7300540174440089	0.17788373771236396
20110929	0.12733755718307121	0.38861239530176406	0.11444331030751456
20110930	0.1841094538015878	0.5166872023617232	0.13600820745476497
20111001	0.6704085969248389	1.297954335875029	0.562026585181567
20111002	0.08778408819344759	0.479587600736931	0.05977938593191441
20111003	0.07324817362818394	0.3084981689425796	0.05812626996710287
20111004	0.15443768430821603	0.2837765411609306	0.1246313333815942
20111005	0.8812437406539297	1.1337166748817469	0.7201546687414694
20111006	0.1779250706364082	0.4677681301005168	0.15363570086135198
20111007	0.2573838841844375	0.5640374640874749	0.14207614008166292
20111008	0.19071361401863737	0.4313710894802638	0.09920488015693635
20111009	0.06098700048756292	0.41854932242615384	0.048420965542824476
20111010	0.06638702593764344	0.17097634208969523	0.04439384025857265
20111011	0.6554511646941458	1.1936622930757703	0.713176409408354
20111012	0.16211985747854263	0.48492582882025026	0.10575507641984695
20111013	0.11245872314646259	0.2971974067623681	0.09862523564045506
20111014	0.22910125613646465	0.8432530407200338	0.1323339836309187
20111015	0.7499898746189333	1.1136231431383763	0.7189836307330706
20111016	0.09170711107040684	0.2541218151309597	0.07487570467019304
20111017	0.07712407449602621	0.2352008294123382	0.055370809120384
20111018	0.18514966586550666	0.45997055785788493	0.1504117423242589
20111019	0.18777717332992663	0.449786208983651	0.1463922285831682
20111020	0.19723801310750547	0.4857044440193915	0.16475347084206207
20111021	0.36719715831418503	0.8279733832769604	0.4857811469749242
20111022	0.11694689925671907	0.23517894721024857	0.1105416898478967
20111023	0.06765449792520416	0.24154070488473467	0.04662519611548403
20111024	0.1569074598646722	0.5187320404643829	0.11653905848444497
20111025	0.14243291634295993	0.5412851165495338	0.13140719282373028
20111026	0.45451157289455885	1.3297185585717386	0.24326022568464137
20111027	0.2690796113252367	1.2434500000634154	0.10654070012495916
20111028	0.2323205633241484	0.9895310403567306	0.1510780797178297
20111029	0.3280299795028948	0.8017390646966284	0.20442961129593396
20111030	0.04884777180577879	0.11389023926258758	0.03848915085173505
20111031	0.07089937096347186	0.4816371380398776	0.06468891089762197
20111101	0.11142624537042055	0.30533504976632625	0.14555980353999431
20111102	0.8028430004563487	1.2677570682368686	0.642012084134139
20111103	0.9960743903208371	1.6163632773522132	0.9060842473538289
20111104	0.1455627469097269	0.3995248850341334	0.12239784888105373
20111105	0.1822028876046707	0.4368875695216815	0.1594618374051137
20111106	0.05130407421732774	0.12227012998314721	0.033913219938607936
20111107	0.09145200852564316	0.17087300250064946	0.07807511007715848
